2fbd5868-28ec-418d-854a-0736db720c8a,"A Game of Dwarves",windows,"Strategy, Casual","Zeal Game Studio",https://steamcdn-a.akamaihd.net/steam/apps/200370/ss_1bf4e5d9995234472c8da727242ebba45440fe6f.1920x1080.jpg?t=1447356097,https://steamcdn-a.akamaihd.net/steam/apps/200370/ss_c5939f743bd84a9d3ceea7ad90735771ff9bdd86.1920x1080.jpg?t=1447356097,https://steamcdn-a.akamaihd.net/steam/apps/200370/ss_4951f6a23986884ecac12e2b437edc6a668b53cf.1920x1080.jpg?t=1447356097,https://steamcdn-a.akamaihd.net/steam/apps/200370/ss_8aede912e79399d630ead98b57c1734411f13617.1920x1080.jpg?t=1447356097,https://steamcdn-a.akamaihd.net/steam/apps/200370/ss_0ef842a6ab4bfd6fc0a6ab38943f7788be376e5b.1920x1080.jpg?t=1447356097,https://steamcdn-a.akamaihd.net/steam/apps/200370/ss_538280e90cb252ae0b749d4331ae92b0410cdfaa.1920x1080.jpg?t=1447356097,"english,german"
f4a41974-5373-4862-a5e7-9d28b8c2301f,"A Game of Thrones - Genesis",windows,Strategy,"Cyanide Studios",https://steamcdn-a.akamaihd.net/steam/apps/58550/ss_c21efcec7be5c47d2bbc4a0aebd37d4628f0056b.1920x1080.jpg?t=1447353977,https://steamcdn-a.akamaihd.net/steam/apps/58550/ss_7068f74fdf2b4ef12f4054cffb23d154a4037239.1920x1080.jpg?t=1447353977,https://steamcdn-a.akamaihd.net/steam/apps/58550/ss_beb832be251791960f6a038070e6c408b27b7215.1920x1080.jpg?t=1447353977,https://steamcdn-a.akamaihd.net/steam/apps/58550/ss_87d5f10a47790d7303bb34bb7b1f3f0c7eb9d43b.1920x1080.jpg?t=1447353977,https://steamcdn-a.akamaihd.net/steam/apps/58550/ss_57eda85d3e0491dd71c00fb7f7d883c51bcc3150.1920x1080.jpg?t=1447353977,https://steamcdn-a.akamaihd.net/steam/apps/58550/ss_6516211f0df82c01dfc848c9d17925d5e9a9cba9.1920x1080.jpg?t=1447353977,"german,french,spanish,hungarian,portuguese,portuguese,portuguese,japanese,russian,norwegian,english,italian"
12b636bc-33cd-404b-a679-75219c95a778,"A Story About My Uncle","windows, mac, linux","Adventure, Casual, Indie","Gone North Games",https://steamcdn-a.akamaihd.net/steam/apps/278360/ss_c1e028877064894a0d11f4825cf63fb41d912699.1920x1080.jpg?t=1497207981,https://steamcdn-a.akamaihd.net/steam/apps/278360/ss_712129527b63bfa578f73d10b0c89a583d68d858.1920x1080.jpg?t=1497207981,https://steamcdn-a.akamaihd.net/steam/apps/278360/ss_95f408e9978a237b93b8440b5415cbcfa222f456.1920x1080.jpg?t=1497207981,https://steamcdn-a.akamaihd.net/steam/apps/278360/ss_24afe989170ee7f81787ae20d114ff27ac383dae.1920x1080.jpg?t=1497207981,https://steamcdn-a.akamaihd.net/steam/apps/278360/ss_bf2d7726b9def889c8c1aeb661fc7989f9dfeffe.1920x1080.jpg?t=1497207981,"czech,portuguese,spanish,turkish,russian,french,italian,hungarian,english,ukrainian,portuguese,german,polish,portuguese"
3162d993-705a-495b-a000-e1da701b97d2,"A Way Out",Origin,"Action, Adventure",Hazelight,https://data2.origin.com/content/dam/originx/web/app/games/a-way-out/a-way-out/awo_announce11.jpg,https://data4.origin.com/content/dam/originx/web/app/games/a-way-out/a-way-out/awo_announce09.jpg,https://data4.origin.com/content/dam/originx/web/app/games/a-way-out/a-way-out/awo_announce05.jpg,https://data1.origin.com/content/dam/originx/web/app/games/a-way-out/a-way-out/awo_announce10.jpg,https://data2.origin.com/content/dam/originx/web/app/games/a-way-out/a-way-out/awo_announce07.jpg,https://data3.origin.com/content/dam/originx/web/app/games/a-way-out/a-way-out/awo_announce04.jpg,"portuguese brazil,french canada,denmark,thailand,spain,germany,netherlands,japan,mexico,norway,finland,traditional chinese,korea,italy,sweden,russia,poland,england,french"
61d3a533-1b45-44ef-be52-efc8cb69ff85,"ABRACA - Imagic Games","windows, mac",Action,"Ankama Studio",https://steamcdn-a.akamaihd.net/steam/apps/345990/ss_9b00cf5c0b9a652ee7229e037543c119e255e3b5.1920x1080.jpg?t=1460120278,https://steamcdn-a.akamaihd.net/steam/apps/345990/ss_4722448641f280757e185c51bb5ece3015d1d5ed.1920x1080.jpg?t=1460120278,https://steamcdn-a.akamaihd.net/steam/apps/345990/ss_a29c0772e746c0c41198cdff663094a155be1e17.1920x1080.jpg?t=1460120278,https://steamcdn-a.akamaihd.net/steam/apps/345990/ss_3e90d870a5e61003abba6b505d9b98c425f5ff12.1920x1080.jpg?t=1460120278,https://steamcdn-a.akamaihd.net/steam/apps/345990/ss_427246f1e915b28743ff2c50849147d6443dab3d.1920x1080.jpg?t=1460120278,https://steamcdn-a.akamaihd.net/steam/apps/345990/ss_1f067aeb06f534a9094688399226ec598c9031e1.1920x1080.jpg?t=1460120278,"english,french,german"
d0140c56-22eb-4c3f-8b99-7dd0bdb3c37d,ABZU,windows,"Action, Adventure, Casual, Indie, Simulation","Giant Squid",https://steamcdn-a.akamaihd.net/steam/apps/384190/ss_47a6412b84130bb2c5508b0e34365ff12263bed3.1920x1080.jpg?t=1491246242,https://steamcdn-a.akamaihd.net/steam/apps/384190/ss_9ad3c0fba255bf54bbe4c6db2aa96a0d8acca892.1920x1080.jpg?t=1491246242,https://steamcdn-a.akamaihd.net/steam/apps/384190/ss_b1038245a188f63c24a8112b7a36311e3d851935.1920x1080.jpg?t=1491246242,https://steamcdn-a.akamaihd.net/steam/apps/384190/ss_b5138022d32b69aa5157630dee665433934017d7.1920x1080.jpg?t=1491246242,https://steamcdn-a.akamaihd.net/steam/apps/384190/ss_71b3809eb957c8af9d43ef9d282f7ef3267d73db.1920x1080.jpg?t=1491246242,https://steamcdn-a.akamaihd.net/steam/apps/384190/ss_119c7a8e046289483d04947bfa5ae3ab3a4a97be.1920x1080.jpg?t=1491246242,"swedish,schinese,portuguese,spanish,brazilian,italian,russian,german,dutch,english,portuguese,portuguese,norwegian,french,danish,japanese,turkish,polish,finnish"
b771a230-cd6e-4b64-ad3b-76a29dce4e53,"Accel World VS. Sword Art Online Deluxe Edition",windows,"Nudity, RPG","ARTDINK CORPORATION",https://steamcdn-a.akamaihd.net/steam/apps/607880/ss_4f4497c33388bcfdac252486c026ed69f43f000a.1920x1080.jpg?t=1512488029,https://steamcdn-a.akamaihd.net/steam/apps/607880/ss_6c4f73d419a514f308f3650240a85c7dd010bd0a.1920x1080.jpg?t=1512488029,https://steamcdn-a.akamaihd.net/steam/apps/607880/ss_2d041e11f9d3f3a63e6570df35c5709cd355d86f.1920x1080.jpg?t=1512488029,https://steamcdn-a.akamaihd.net/steam/apps/607880/ss_5d3e2831d461a3a8ed04e09fe27f89a3207c27d7.1920x1080.jpg?t=1512488029,https://steamcdn-a.akamaihd.net/steam/apps/607880/ss_2a6451f6f2431363050528e2dd2877872c122755.1920x1080.jpg?t=1512488029,https://steamcdn-a.akamaihd.net/steam/apps/607880/ss_e02474091392e2e2ee58cf21d30a7d28cc92909f.1920x1080.jpg?t=1512488029,"german,schinese,brazilian,danish,swedish,italian,czech,polish,finnish,french,koreana,spanish,tchinese,norwegian,english,dutch,russian,turkish"
a1874f68-3da1-47c3-97ef-a68580ce2a52,"Ace Combat Assault Horizon - Enhanced Edition",windows,"Action, Simulation",NAMCO,https://steamcdn-a.akamaihd.net/steam/apps/228400/ss_1a4dfed73e0ed3f9cefd62e3e4b68a6e162f5479.1920x1080.jpg?t=1447357197,https://steamcdn-a.akamaihd.net/steam/apps/228400/ss_ed7abadc5cbbec02e827bfd792301933e529cacc.1920x1080.jpg?t=1447357197,https://steamcdn-a.akamaihd.net/steam/apps/228400/ss_cb5fd9a7f08937691995c141e80013d48aa6e9d6.1920x1080.jpg?t=1447357197,https://steamcdn-a.akamaihd.net/steam/apps/228400/ss_71b43803469045cb66c673f36107b1e44d26d07a.1920x1080.jpg?t=1447357197,https://steamcdn-a.akamaihd.net/steam/apps/228400/ss_929c41359d518411bb07c522228f9b1053c72f2e.1920x1080.jpg?t=1447357197,https://steamcdn-a.akamaihd.net/steam/apps/228400/ss_439b4ba8ea1f61d03cc1a4f0b7b569ff6ce1f9bb.1920x1080.jpg?t=1447357197,"english,french,polish,russian,german"
063d72ce-f71e-45eb-964c-a7f3bab54606,"Act of Aggression - Reboot Edition",windows,Strategy,"Eugen Systems",https://steamcdn-a.akamaihd.net/steam/apps/318020/ss_6fb590eb9ab9d178b2d1c18ae9f5fc3882ba01a6.1920x1080.jpg?t=1474896163,https://steamcdn-a.akamaihd.net/steam/apps/318020/ss_b6a386c67f1045b187c213fc23a9da1326f63348.1920x1080.jpg?t=1474896163,https://steamcdn-a.akamaihd.net/steam/apps/318020/ss_1f848163ebc7d0499730d12940910f9d0d031b0f.1920x1080.jpg?t=1474896163,https://steamcdn-a.akamaihd.net/steam/apps/318020/ss_a3143c33f4998c262c3fa645b681ac2a171433df.1920x1080.jpg?t=1474896163,https://steamcdn-a.akamaihd.net/steam/apps/318020/ss_7ff93744d5b6b651c474549f7eab702606b38dd2.1920x1080.jpg?t=1474896163,https://steamcdn-a.akamaihd.net/steam/apps/318020/ss_9a4c56bbaa4e9d6aa0ba02b084c020ff16d5a5d3.1920x1080.jpg?t=1474896163,"italian,polish,english,spanish,french,german"
1ac06510-f26a-402d-b689-9f99fa6ae33f,"Act of War: High Treason",windows,Action,"Eugen Systems",https://steamcdn-a.akamaihd.net/steam/apps/9760/0000002740.1920x1080.jpg?t=1447351138,https://steamcdn-a.akamaihd.net/steam/apps/9760/0000002742.1920x1080.jpg?t=1447351138,https://steamcdn-a.akamaihd.net/steam/apps/9760/0000002743.1920x1080.jpg?t=1447351138,https://steamcdn-a.akamaihd.net/steam/apps/9760/0000002738.1920x1080.jpg?t=1447351138,https://steamcdn-a.akamaihd.net/steam/apps/9760/0000002741.1920x1080.jpg?t=1447351138,https://steamcdn-a.akamaihd.net/steam/apps/9760/0000002739.1920x1080.jpg?t=1447351138,"german,norwegian,swedish,english,danish,spanish,russian,french"
